@relation 'Speed Dating Data_10-27_updatedfromfieldV1-weka.filters.unsupervised.attribute.NumericToNominal-R1,2,3,6,8,24,27,30,31,32,69-weka.filters.unsupervised.attribute.NumericToNominal-R29-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1'

@attribute gender {0,1}
@attribute condtn {1,2}
@attribute wave {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21}
@attribute round numeric
@attribute position numeric
@attribute order {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22}
@attribute int_corr numeric
@attribute samerace {0,1}
@attribute age_o numeric
@attribute race_o numeric
@attribute pf_o_att numeric
@attribute pf_o_sin numeric
@attribute pf_o_int numeric
@attribute pf_o_fun numeric
@attribute pf_o_amb numeric
@attribute pf_o_sha numeric
@attribute attr_o numeric
@attribute sinc_o numeric
@attribute intel_o numeric
@attribute fun_o numeric
@attribute amb_o numeric
@attribute shar_o numeric
@attribute age numeric
@attribute race {1,2,3,4,6}
@attribute imprace numeric
@attribute imprelig numeric
@attribute from {Chicago,Texas,Miami,'New York',California,'Washington DC',Michigan,Israel,Italy,Philadelphia,Brooklyn,Florida,China,'San Francisco',India,Maryland,Taiwan}
@attribute income numeric
@attribute goal {1,2,3,4,5,6}
@attribute date {1,2,3,4,5,6,7}
@attribute go_out {1,2,3,4,5}
@attribute career {Lawyer,Entrepreneur,'Humanitarian Affairs','Creative Arts',Research,Undecided,'Real Estate ',Doctor,'Psychologist ','Social Work',Architecture,Politics,Other,'Engineer '}
@attribute sports numeric
@attribute tvsports numeric
@attribute exercise numeric
@attribute dining numeric
@attribute museums numeric
@attribute art numeric
@attribute hiking numeric
@attribute gaming numeric
@attribute clubbing numeric
@attribute reading numeric
@attribute tv numeric
@attribute theater numeric
@attribute movies numeric
@attribute concerts numeric
@attribute music numeric
@attribute shopping numeric
@attribute yoga numeric
@attribute exphappy numeric
@attribute attr1_1 numeric
@attribute sinc1_1 numeric
@attribute intel1_1 numeric
@attribute fun1_1 numeric
@attribute amb1_1 numeric
@attribute shar1_1 numeric
@attribute attr2_1 numeric
@attribute sinc2_1 numeric
@attribute intel2_1 numeric
@attribute fun2_1 numeric
@attribute amb2_1 numeric
@attribute shar2_1 numeric
@attribute attr3_1 numeric
@attribute sinc3_1 numeric
@attribute fun3_1 numeric
@attribute intel3_1 numeric
@attribute amb3_1 numeric
@attribute length numeric
@attribute match {0,1}

@data
1,2,19,15,9.469147,3,0.313887,0,29.682519,1.316456,13.6053,19.516656,13.223787,23.072183,6.995232,20,7.809369,6.814452,6.663494,6.172791,6.980309,7.418107,30,6,1,1,'New York',22173,2,4,2,Research,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,7,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,3,1
1,2,19,15,14.103537,3,0.11124,0,27.950593,2.731693,13.469678,21.109888,17.660314,14.778794,11.965605,19.640673,8.367395,5.617571,6.795847,5.565583,7.642697,7.375475,30,6,1,1,'New York',22173,2,4,2,Research,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,7,30,0,30,30,10,0,0,30,30,0,30,10,10,10,10,10,10,3,1
1,1,16,11.572768,8.299912,6,-0.10253,0,25.062844,2.056608,26.046839,17.383437,21.833398,14.462258,15.058554,9.049417,6.802129,7.668777,7.097114,8.735574,3.589951,7.284386,31.21146,2,4.985762,5.101221,Miami,35435.622668,2,2,1,Entrepreneur,6.494465,4.252757,4.705385,6.934188,4.725682,5.979789,7.376287,4.2092,5.753074,5.057912,5.825074,6.510527,6.763655,6.559419,5.254171,4.925715,5.978481,6.543002,22.044723,16.746012,27.470062,15,15,10,20.595705,10,16.693234,20,15.310475,12.391785,7,6.61791,6.345678,8,8.622438,1,1
1,1,16,11.3799,5.833169,6,-0.16789,0,26.400853,3.078129,14.896966,20,27.856396,20.622444,8.832695,10,4.644736,5.337629,7.236798,8.420161,3.745426,4.137109,30.845615,2,5.047768,7.861804,Miami,35386.827355,2,2,1,Entrepreneur,6.128157,5,5.638501,7.476041,5.811242,6.031269,6.418477,5.244498,6,5.18053,5.317308,6.426213,7,5.347773,5.572724,5.0935,5.74402,7.741109,36.282452,12.772645,10.875882,14.955581,12.228087,5.420234,24.706748,10,16.533077,17.391651,14.233624,10.664346,7.90329,7.585618,7,8.187815,9,1.672375,1
1,2,9,7.594102,7.371036,1,0.547792,0,23.003569,1.597091,28.048343,0.025469,26.300189,16.294097,17.350194,10.111067,6.033129,8.175884,7.99559,8.933901,8.481213,6.59724,26,2,1.309878,8.054535,'New York',56262.302745,2,6,1,Entrepreneur,1.020835,2.920819,2.780448,9.430931,9,8.426248,2,2.792779,7.843461,9.444783,6.042705,8,9.834717,5.293381,9.152877,5,1,4.031855,19.250576,18.747433,18.429215,16.798654,9.779212,18.696795,24.534607,6.00389,16.231801,19.243405,2.000438,8.280749,8.845222,10,8.85562,10,4.019376,2.933577,1
1,2,9,9.429509,5.110537,1,0.062192,0,35.354063,3.724093,20.519273,6.640362,21.294093,17.887951,18.108117,13.373356,6.626092,8.95789,8.047568,7.950839,8.525034,7.443384,26,2,1.250631,7.788471,'New York',56920.861792,2,6,1,Entrepreneur,1.003736,1.613033,3.332264,9.645717,9,8.827926,2,1.932269,7.650216,9.345764,6.172578,8,9.772596,6.600006,8.993341,5,1,4.084613,19.494627,18.437243,18.672455,17.496938,8.187405,18.200068,43.053271,6.148748,6.190547,19.455285,2.430963,9.012915,8.617502,10,8.883981,10,4.079978,2.905144,1
1,1,8,9.894567,3.086369,6,0.589441,1,23.988326,1.475346,17.110307,19.114539,19.058403,17.686654,12.405151,15.41278,6.068302,8.569512,9,8,6.678761,7.375892,24.554653,2,1.38017,1.537369,'New York',35924.7959,1,4,2,Entrepreneur,1.903825,8.332301,3.73822,7.433569,7.772804,7.598982,7.263545,1,3.30214,6.642804,4.013215,9.615257,8.795141,8.592084,8.487602,7.384448,2.816414,4.274683,29.332423,7.295276,27.754314,16.232747,13.378936,10.873354,26.882632,11.255195,12.712374,25.240445,15.514678,8.769585,7,7.628648,5.970674,8.563226,7.052799,2.634903,1
1,1,8,7.377507,3.261275,6,0.593202,1,25.000241,1.518479,29.412256,11.040865,19.875494,15.788887,16.18108,19.279302,8,8,7.058373,8,7.543402,8.129678,23.833497,2,1.541666,1.151906,'New York',35852.107006,1,4,2,Entrepreneur,7.209823,3.623075,2.002076,4.84327,4.870638,7.657552,1.901038,1,3.151682,6.348633,1.783085,9.779311,8.614287,7.619669,8.492224,3.100365,1.166601,5.891942,26.486249,0.268921,24.239833,15.365124,14.965561,10.047772,29.338974,10.5499,11.952892,20.872523,17.254118,9.975906,7,6.362921,5.934911,8.847895,7.798145,1.666225,1
0,1,4,7.194305,7.825758,1,0.139677,0,25.708081,5.406299,14.039633,15,28.215158,17.289271,14.260469,6.389253,7.808978,7,7.208359,8,7,5.250523,28.345048,2,1,1,'New York',10957.447407,5,4,2,Entrepreneur,8.220635,6.487536,8.781679,7.325745,8.925414,7.02903,4.414734,3.232243,3.997399,5.220476,4.859249,5.573473,5.583275,6,7.638753,4.987823,2.874844,4.205168,32.241628,17.935135,17.446916,5.122781,19.286942,0.589407,45.257079,7.758997,4.964492,14.020107,3.977908,5.929942,7.744008,9.298426,7.454796,8,7.165315,1.674014,1
0,2,19,9.191861,7.527061,4,0.019546,0,26.308367,2.105397,27.780063,18.924608,26.673372,28.173803,5.146931,5.813466,8.396261,8,10,8,5.78204,5.238109,31.300649,3,1,4.280305,'San Francisco',85676.554601,1,6,2,'Humanitarian Affairs',5.39313,3.100835,6.203159,7.579202,5.837865,4.452364,2.319738,6.511179,5.434837,5.554797,3.877063,5.373514,7.323521,4.562235,5.255508,4.940409,8.065757,5.949769,10.548549,11.579943,23.734421,11.878307,16.984049,18.541556,25.483912,12.419096,18.380001,19.870554,14.416421,12.932838,6.505061,8,7.876025,8.590892,7.536284,2.682639,1
0,1,1,20.624061,14.279979,7,0.469875,0,23.481186,5.619081,30,20.771048,24.276704,19.66152,4.544469,3.571519,7.937414,8.958271,8.633691,8,9,7.044059,22.630915,4,2,3.206711,Chicago,?,2,7,1,Lawyer,6.06044,4.075856,5.039305,7.614616,7.236969,7.851157,7.930332,2.540011,8.030115,7.07907,5.10876,2.685175,9.475032,9.631307,9.26928,7.997031,3.654959,5.786856,16.881285,14.321476,13.627128,25.876788,15,15,59.830523,9.2874,10.687413,12.860478,5,9.753027,6.86557,7.944316,8.129305,8,7.994548,1.935213,1
0,1,1,12.195685,14.267228,7,0.212503,0,23.166413,2.793898,27.142508,11.58272,19.532828,12.573756,10,18.854521,7.774828,7,8.859285,6.972446,6.097974,6.636607,22.587258,4,2,2.798615,Chicago,?,2,7,1,Lawyer,8.53349,4.652764,6.068046,8.428593,1.555381,2.469381,8.56785,1.300263,6.285402,6.226724,8.461396,5.005302,9.437616,9.609166,9.920117,7.06773,3.574922,5.617687,19.329736,19.118351,16.732173,17.132768,15,15,46.145082,18.588715,10.16278,12.446323,5,5.80156,6.383597,6.074583,8.466036,8,7.347146,1.323145,1
0,1,1,15.947193,10.818376,7,0.117894,0,23.993826,2.754036,37.733388,2.321808,22.890403,12.584735,5.152462,13.973065,6.123596,6.951364,8,7.917716,7.484066,9,22.62304,4,2,2.640862,Chicago,?,2,7,1,Lawyer,8.770707,4.909661,6.991533,8.850888,3.760426,1.470502,6.421733,1.728993,8.913892,7.393441,7.649424,1.954814,9.345206,9.921135,9.987019,7.115117,5.699543,3.641666,19.546656,17.007845,10.676951,24.265685,15,15,40.080702,7.836423,14.068109,18.18199,5,5.096906,7.333771,7.591171,8.905027,8,7.530685,1.555784,1
0,1,1,14.941528,10.332677,7,-0.273829,0,29.852481,2,47.846294,9.626152,20.471446,10,0,16.04438,7.167669,7.046347,8.773578,8.931567,8.528295,5.455735,23,4,1.033432,1.396268,Chicago,?,2,7,1,Lawyer,1.979833,2.561673,5.943105,7,6.877263,8.018589,9.970211,4.551818,8.886385,7.037105,5.152315,8.905417,7.931074,8.427901,8.086329,6.892821,8,4.286308,20,11.816863,12.369575,29.75536,14.474918,13.07859,31.631915,5.847385,12.565536,15.512224,5,10,7.985625,4.872356,9.770103,7.411996,8,1.398861,1
0,1,1,21.005921,13.938306,7,0.169554,0,24.917885,2.710462,28.407325,16.627474,21.78726,10.819576,11.390704,5.943555,7.242317,7.673092,8.920251,7.991028,8.871273,5.310092,22.864563,2,1.88948,3.047111,Chicago,59032.169268,2,7,1,Lawyer,1.367306,1.639759,8.828434,9,8.704137,1.358786,1.487226,0.586233,5.36721,7.998467,8.154506,8.927338,10,7.825964,8.396181,6.018271,1.003437,2.292468,17.056982,20,20,17.564873,12.87303,15,85.79283,13.578096,11.152806,18.617963,0.407803,0.72526,6,8,7.758794,7.144779,5.910092,?,1
0,1,1,20.681952,20.624721,5,0.450211,0,25.449697,2,46.771245,8.028543,21.946877,11.674893,3.074683,15.578908,7.272682,7.957244,7.325667,7.594829,7.276773,8.805898,21.998355,2,1.92225,2.826293,Chicago,54423.593835,2,7,1,Lawyer,7.013056,1.99196,8.713803,9,6.199318,6.538828,2.674226,0.106448,5.693826,7.151563,8.10775,3.326321,10,6.698243,8.013351,7.358718,4.960087,2.769415,19.606022,20,20,17.452036,9.063359,15,67.620779,15.816066,3.691957,17.883955,4.453084,4.93268,6,8,7.382499,6.717876,6.307963,?,1
0,1,1,21.959028,12.862087,7,0.221978,0,28.159858,2,42.771437,3.922396,23.14205,23.682486,2.41905,8.026483,7.174162,7,7.590032,8.423374,6.498217,8.375857,21.421258,2,1.489566,3.243843,Chicago,69342.790847,2,7,1,Lawyer,7.585523,1.853549,8.892066,9,7.673187,8.705936,4.558098,0.314353,7.680227,6.562497,8.484571,5.06442,10,7.626222,8.744954,7.756947,4.309113,2.822847,18.2622,20,20,15.69777,10.256365,15,46.745956,19.482664,13.779397,10.046765,3.671938,1.3815,6,8,7.996764,7.059395,5.633369,?,1
0,1,1,17.973086,8.748215,7,0.052633,0,24.879562,2,30,3.982636,21.502762,31.750357,4.480813,4.617114,8.450887,6.122304,6.7962,7.931296,8.993632,8.390724,23,2,1,1,Chicago,39661.53331,2,7,1,Lawyer,1,1,7.774823,8.596152,6.101314,8.006485,6.064076,1.093807,7.856246,7.632072,7.988104,9,7.256831,6.369355,7.725935,5.337886,7.053352,1.041582,20,20,20,20,8.770527,14.675678,34.750591,8.733273,1.903821,19.558437,1.422808,2.207408,6.273253,8,7.726073,6.996037,6.421351,?,1
0,2,21,22,18,1,0.456263,0,25.475118,2,23.424233,16.210772,19.87121,19.088164,9.390241,16.756921,8.740868,7.310371,7.80264,8.059757,8.094388,6.024113,27,4,9,3,California,32508,2,6,3,Research,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,40,5,10,20,5,20,8,9,9,8,8,1,1
0,2,21,22,18,1,0.442334,0,28.280882,2,27.226479,16.885988,19.886703,19.528116,10,8.804292,9.813932,7.807763,9,8.86698,8.887916,6.349868,27,4,9,3,California,32508,2,6,3,Research,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,40,5,10,20,5,20,8,9,9,8,8,1,1
0,2,21,22,18,1,-0.258253,0,23.237654,2.092021,40.730586,25.281369,0.115866,19.038961,0,7.943536,6.434303,6.076939,7.519065,7.070457,8.340182,7.433267,27,4,9,3,California,32508,2,6,3,Research,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,40,5,10,20,5,20,8,9,9,8,8,1,1
0,2,21,22,18,1,0.460262,0,25.280851,2,22.031944,17.991776,19.617203,17.75883,8.560587,18.69357,8.167667,7,8.323912,6.781152,7.082913,6,27,4,9,3,California,32508,2,6,3,Research,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,40,5,10,20,5,20,8,9,9,8,8,1,1
0,2,21,22,18,1,0.477704,0,26.032724,1.868088,39.332554,19.469215,19.887357,19.388927,8.298975,4.170177,6.369575,6.682317,7.755542,7.05174,7.479718,6.036466,27,4,9,3,California,32508,2,6,3,Research,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,40,5,10,20,5,20,8,9,9,8,8,1,1
0,2,21,22,18,1,0.587014,0,25.171491,1.911503,69.167548,6.869446,15.593692,15.871059,0,0,7.999598,6.821559,7.128646,8.845197,7.438184,7.676271,27,4,9,3,California,32508,2,6,3,Research,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,40,5,10,20,5,20,8,9,9,8,8,1,1
0,1,1,14.831302,5.288021,7,-0.093093,0,26.190822,3.621339,31.037185,9.355527,24.885208,10.960743,0.008,10.288777,6.553731,7.606707,8.957972,7.948354,8.603674,9.910695,26.830886,4,1.784098,1.856773,Chicago,?,2,7,1,Lawyer,1.50122,1,5.716359,8.415384,4.12537,5.110377,6.273467,5.923536,7.074805,11.403774,5.382948,2.371239,7,8,7.781635,1.205519,2.115847,4.657296,15.301884,20.117251,20,20,5.401131,11.940423,29.075527,19.062588,15.5168,23.816597,5,15.126238,6.874735,8.848638,8.305627,8.382179,6.798201,1.844531,1
0,1,1,17.928242,6.49961,7,0.163484,0,23.949574,3.453898,24.306929,24.460929,20,10,10,20,7.380188,7.548905,7.124682,6.966766,8.434329,6.999103,25.416773,4,2.269361,3.330585,Chicago,?,2,7,1,Lawyer,8.17407,1.173168,5.857573,9,2.935801,1.405625,5.167288,3.079363,5.97246,11.023907,6.836407,1.392273,8.111348,8.878437,9,3.738681,1,4.119628,11.480585,20.609105,20,19.533686,8.804627,19.332097,33.446678,21.255306,16.039288,20,5,17.069811,6,8.2863,8,8.826853,6.412513,1.330998,1
0,2,21,22,11,5,-0.236619,0,26.921768,2.800486,22.618857,22.010933,20,20,9.983477,1.91528,6.205803,9.955006,9.438046,9.485268,9.555245,6.664447,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,5,-0.254314,0,26.907137,2.481114,24.51118,19.625682,19.946055,18.337284,1.831161,17.32372,6.953246,8.376238,7.736248,7.073186,6.036478,5.969855,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,6,0.429785,0,27.098939,3.310172,27.534547,29.354464,24.097762,16.06227,8.04425,1.550284,8.572402,9.362995,9.070239,9.125395,9.390407,7.559092,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,5,-0.047154,0,23.95621,3.783644,24.569914,18.321773,19.967193,16.478834,7.754609,10.073539,7,8.575868,7.626002,7.546106,6,5.703048,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,6,0.476645,0,28.610626,2.700301,30,20.815936,23.760172,18.672915,9.12562,0.069313,8.457519,8,9,9,8.473946,7.644502,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,3,0.266676,0,30.472451,2,42.785897,3.768409,19.482871,13.448987,0,13.133655,8.71335,7,6.058856,7.103234,5.875808,6,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,6,0.201018,0,22.12629,2,25.468036,10.105834,19.500733,15.775053,13.087034,16.351913,7,8,7.957789,8.316061,8.020009,6.750539,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,6,0.304843,0,23.698992,2.106932,24.717493,17.790395,19.974386,19.691913,9.494394,10.189421,6.999873,7.091464,7.345495,6.820611,6.322877,6.223123,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,6,0.15071,0,27.058352,2.008418,31.230827,10.560142,20,22.752169,9.768907,5.590948,6.999979,7.089558,6.752709,7.269135,6.11718,7,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,5,0.183748,0,29.470445,2,24.962226,20,20,20,0,19.987246,6.906188,7.700346,8.38653,7.457236,6.145679,6,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,5,-0.024756,0,30,2,26.751477,17.133202,20,12.669656,0,19.410599,7.167175,7,7.657319,8,4.490336,6,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,5,0.190083,0,28.29093,2,21.915781,20,20,20,0,15.386124,6.258278,7.21635,8.420522,7.066382,5.297752,6,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,2,21,22,11,6,0.395674,0,29.865339,2,31.055468,15.912535,28.202532,27.824588,4.835263,4.308308,7.122481,6.605916,7.080221,7.608919,5.319078,6.672932,25,4,9,6,Michigan,72412,2,7,4,Doctor,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,6,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,3,1
0,1,1,14.714935,5.035171,7,-0.076284,0,23.338585,4.849964,30,14.830839,27.885545,11.021338,3.260354,3.8367,6.246143,6.01673,6.394755,8.682889,7.407529,8.982049,22.902151,4,1,1,Chicago,?,2,7,1,Lawyer,2.204935,8.274634,5.117523,6.033332,3.653999,7.245502,6.805351,5.106892,6.28294,5.054816,5.15807,8.775067,8.012582,8.884022,8.815565,2.491482,4.515191,2.177424,20,20,12.783272,15.344161,5.394774,24.171419,31.941995,10,14.84825,24.471274,9.341699,18.382877,6.029311,8.566756,9,7.514153,7.085319,1.948383,1
0,1,1,11.523982,2.996412,7,-0.117884,0,23,3.611354,29.767509,10.724465,17.864983,20.424753,8.337383,7.953925,7,7.418651,7,7.936692,8.838943,7.578628,22.651599,4,1,1,Chicago,?,2,7,1,Lawyer,3.180909,7.084423,5.294224,6.026367,5.318621,7.534755,6.311113,5.658243,6.625191,3.492963,5.39613,8.397842,9.036537,8.165102,9.272272,2.586613,5.322222,2.828984,20,20,17.627678,16.073262,6.421869,20.210222,38.899832,10,12.672848,16.688391,7.035369,12.407146,3.381624,8.786318,9,7.002304,7.379272,2.584913,1
0,1,1,10.196959,5.65614,7,0.573055,0,25.846189,3.776214,21.299168,18.652487,17.1122,38.601726,5,9.082298,4.623455,8.002956,9,2.668371,6.37168,8,23.579722,4,6.918951,3.382702,Chicago,64837.827007,1,7,1,Lawyer,7.905845,7.721205,6.618229,8.087698,1.367479,1.830786,4.217552,6.657418,5.827698,7.526741,8.240363,1.243969,9.501784,7.574614,8.943257,7.030935,1.287796,5.934532,23.301898,20,20,16.163317,9.186285,12.077506,29.529422,20,16.891262,20,8.975749,6.999604,6.178598,8.74866,7.538695,8,7.677844,?,1
0,1,1,16.911077,9.935938,7,-0.087162,0,24.02773,3.721046,18.603601,10.633348,24.808708,12.153863,10,18.446141,6.808983,8.006933,9,5.50128,8.402679,5.765422,22.237405,4,7.306055,3.233279,Chicago,68297.192287,1,7,1,Lawyer,8.950496,7.60658,6.355394,8.212594,5.978075,3.247358,4.039564,7.763447,5.185626,7.969174,8.02358,2.842161,9.121179,7.890838,7.689041,5.002836,1.031917,3.974387,19.506686,20,20,18.022209,6.775034,12.916438,30.680761,20,17.058576,20,9.070931,5.458528,6.793916,8.669552,7.131766,8,7.745221,?,1
0,1,1,20.573753,5.812595,7,-0.33561,0,27.870085,3.46703,10.050851,21.071224,25,10,2.030787,17.402623,5.088504,7,5.890915,5.477351,8.621989,6.738737,23.606584,4,3.384689,2.231054,Chicago,42790.696385,1,7,1,Lawyer,6.921891,1.986996,6,7.721566,6,4.701183,4.155771,6.874863,6.687693,8.950851,7,7.94675,7.096114,7.76795,7,2.16984,4.294714,5.945713,20.315707,20,20,20,7.698251,10,29.448809,13.182561,17.579665,20.407902,6.6882,10,7,8.914343,8.031313,7.165186,8,?,1
1,2,21,22,13.467592,4,-0.150643,0,23.282041,3.809271,14.26904,20,24.619184,10.375449,10,12.606624,3.584268,6.249565,6.806053,6.405293,6.064368,5.049722,23,2,5,6,Maryland,48137,1,5,3,Research,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,23,14,19,16,10,18,20,15,15,20,20,10,6,7,6,7,5,1,1
1,2,21,22,21.076782,4,0.340851,0,23,3.816387,20,11.469813,10.353226,29.396617,8.775994,15,6,4.139009,6,6,5.059947,5.142661,23,2,5,6,Maryland,48137,1,5,3,Research,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,23,14,19,16,10,18,20,15,15,20,20,10,6,7,6,7,5,1,1
1,2,21,22,21.730775,4,0.078444,0,23,2,20,20,20,15.629683,6.431059,15,6.862789,6,6.667659,7.69175,6.240579,6.301511,23,2,5,6,Maryland,48137,1,5,3,Research,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,23,14,19,16,10,18,20,15,15,20,20,10,6,7,6,7,5,1,1
1,2,21,22,8.862392,4,-0.153112,0,24.537743,2.241162,16.006317,20.683364,20.144274,15.117626,13.21048,10.771606,7.178825,6.467163,8.002566,8.707174,8.781054,6.75438,23,2,5,6,Maryland,48137,1,5,3,Research,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,23,14,19,16,10,18,20,15,15,20,20,10,6,7,6,7,5,1,1
1,2,21,22,15.921523,1,-0.077253,0,26.553441,3.958519,52.984636,5.739555,14.863436,15.249461,9.148622,14.706611,9.357037,6.323238,9.51511,8.67754,5.153286,5.324279,23,2,5,6,Maryland,48137,1,5,3,Research,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,23,14,19,16,10,18,20,15,15,20,20,10,6,7,6,7,5,1,1
1,2,21,22,8.108007,4,-0.142868,0,25.813255,2.185946,11.500429,28.507955,23.536286,15.039259,14.672499,10,7.993914,8.000582,8.668634,9,8.994916,6.521974,23,2,5,6,Maryland,48137,1,5,3,Research,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,23,14,19,16,10,18,20,15,15,20,20,10,6,7,6,7,5,1,1
1,2,21,22,10.064619,4,-0.172312,0,23.434424,3.817111,16.27039,20,20.330302,16.021928,10,10.572644,7,6.465201,8,8.874305,7.004622,7,23,2,5,6,Maryland,48137,1,5,3,Research,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,23,14,19,16,10,18,20,15,15,20,20,10,6,7,6,7,5,1,1
0,1,1,21.648192,7.496711,7,0.448957,0,24.737895,2.464299,25.58948,11.557187,24.695766,38.134265,4.318121,7.227831,7.692437,7.843777,9,8.057255,8.408378,8,26.0453,2,1.422037,1.861381,Chicago,?,1,5,1,Lawyer,7.42165,2.693755,7.661503,8.963214,5.780816,6.898479,3.259429,1.748945,6.123751,7.259007,6.135666,3.992694,9.394582,7.277028,9,7.879559,1,3.694598,15.386764,20,20,17.733582,14.598982,13.959173,34.340948,6.59742,14.187448,20,23.939959,5,6.834668,8,8,8,7.960174,2.764545,1
0,1,1,20.319795,8.413972,7,0.431821,0,27.339267,3.797768,52.433103,3.831609,14.869353,10,3.128864,12.061673,7.161422,7.528028,8,8,8,8.22498,26.966203,2,1.925095,2.039306,Chicago,?,1,5,1,Lawyer,8.325159,2.596,7.023002,8.947325,1.667902,4.914536,3.306435,1.244015,6.752941,6.907941,6.504435,2.215843,9.019621,9.454097,9,7.488108,1,6.795046,26.631174,20,20,18.331468,11.477819,14.749218,31.354077,8.507694,13.00546,20,10.510362,5,6.600037,8,8,8,7.120679,2.810367,1
0,1,1,14.55177,10.529333,7,-0.256493,0,25.69649,3.278868,41.984582,9.303361,25,18.543785,7.202006,10.646068,7,7.494294,7,7.736783,8.231985,7.981865,28.28506,2,1,1,Chicago,?,1,5,1,Lawyer,6.244756,1.841638,5.520562,7.021225,6.673023,7,3.796444,2.481205,7,7.654376,6.436366,7.955261,8.637462,7.522962,7.579575,4.198016,7.458229,3.556969,23.808879,20,20,20,10,3.271248,30,8.640724,12.736035,25.540075,15.701665,8.580474,7,8,8.087408,7.354065,8,3,1
